graph_id,node_id,node_degree,error
17,3,3,-1.0055994105003028
17,4,4,1.4200077831754454
17,5,4,1.014025226242631
17,6,3,-0.46385368600366694
17,7,4,-1.0146979993357406
17,8,2,-1.1202505261435425
17,9,5,0.07989395362094331
18,0,3,1.1756148046002999
18,1,3,0.6985258830659208
18,2,0,-0.30804921211159264
18,3,0,0.4947147665880547
18,4,5,1.8688828944580993
18,5,2,-0.023653820834253714
18,6,3,1.204894007455685
18,7,3,1.2215759692539523
18,8,4,2.6573604622514817
18,9,3,2.8141441193716528
19,0,0,0.8054628131547771
19,1,0,0.4736564822440151
19,2,3,-0.34793990376161166
19,3,2,0.2253025015361067
19,4,1,-0.17532547325816267
19,5,3,2.4051109446315175
19,6,1,0.18399272553265794
19,7,3,1.5783424931082453
19,8,2,0.6526047896560576
19,9,1,0.9355056825781842
20,0,3,-2.0229997252891305
20,1,3,-2.526145865621412
20,2,4,0.8934078259058786
20,3,4,-2.6127844166233216
20,4,4,-4.4649257232180535
20,5,3,-3.2758783599542842
20,6,1,-0.7400243781732451
20,7,5,-3.6794033539768067
20,8,3,-1.371686157589938
20,9,4,-4.675495326026409
21,0,2,-0.5321640115271098
21,1,2,-1.5430584468310662
21,2,1,0.6414904478696868
21,3,0,1.604498602840566
21,4,1,-0.6738169207112907
21,5,2,-1.4585182890678592
21,6,2,-0.7586583713478088
21,7,2,-2.0803872156177787
21,8,3,-2.516150653857709
21,9,3,-0.9391494142941266
22,0,2,0.7879708672598744
22,1,3,-1.0103544390202186
22,2,4,-3.466821675570385
22,3,3,-3.494402001139607
22,4,4,-0.652558058118621
22,5,2,1.1090619681385507
22,6,3,-0.6720973682915072
22,7,7,-3.6693811499410964
22,8,4,-4.834757036226132
22,9,4,-3.0045900407200725
23,0,1,0.7832421254160291
23,1,2,-0.7282020340070168
23,2,2,1.0146217337205514
23,3,1,-0.8011979019555245
23,4,3,-1.1624592722515825
23,5,3,-2.3417739898992056
23,6,1,0.21733982065645402
23,7,3,-0.20582432389351335
23,8,4,-3.4908920831789585
23,9,2,-0.09724193000513884
24,0,1,-0.060418000853607434
24,1,4,-1.4756993193120675
24,2,1,1.8019281060907517
24,3,4,-1.6560579127096136
24,4,5,-2.4874014517113614
24,5,3,0.8944329874214014
24,6,3,-1.3881821711220668
24,7,2,-0.7804976699277938
24,8,3,-1.2466552145971874
24,9,4,-3.477888223034424
25,0,2,1.0174272152498693
25,1,3,1.4746791020723806
25,2,3,0.08409899347151928
25,3,1,-0.2951868527593934
25,4,4,1.2726281928687884
25,5,5,1.6196175123557226
25,6,3,0.6655918133895014
25,7,5,1.1994517628787416
25,8,2,1.2641104030164592
25,9,2,1.5371905919880615
26,0,2,0.8154799904940704
26,1,3,0.5136979179778286
26,2,2,0.027709657905027815
26,3,2,-0.5627967177511131
26,4,3,0.08490259395124018
26,5,2,-0.6652202658755807
26,6,3,0.1667456712503669
26,7,2,0.5554606844056166
26,8,1,1.3226088285796191
26,9,4,-0.7507332380605594
27,0,3,-1.9637528338215973
27,1,3,-1.7950383668609953
27,2,1,-1.0261559059468695
27,3,2,1.7880411327460244
27,4,2,0.28100146401593157
27,5,1,-0.5585552628096934
27,6,4,-0.9410463621793065
27,7,2,0.5467166333769452
27,8,3,-0.5264337074435842
27,9,5,-0.043493050885425835
28,0,2,1.0599013575684038
28,1,4,1.2396400179261051
28,2,3,1.1879055883795582
28,3,5,3.6469436876082995
28,4,3,2.0812055506258798
28,5,5,5.957791395976813
28,6,6,5.574679239988704
28,7,3,-0.2894390478290132
28,8,2,5.952988397619403
28,9,3,8.971984966288051
29,0,2,0.02591744407546666
29,1,2,-1.2960184649615907
29,2,1,0.26940025850616794
29,3,3,-1.7821324755184145
29,4,1,0.945346326394082
29,5,4,-2.8498304890125605
29,6,2,-2.1176674727111933
29,7,4,-0.15554458179597727
29,8,0,1.4552002280229532
29,9,1,1.0371495893694644
30,0,1,1.840409376142352
30,1,2,-0.19955746893987097
30,2,1,-0.008852918272695395
30,3,4,-0.11928042031984742
30,4,3,2.2475922585400845
30,5,4,-1.3042104368146912
30,6,3,0.3818989142269137
30,7,1,-0.4413929617320871
30,8,0,-0.9642787729176335
30,9,3,-0.8976312577561426
31,0,2,1.9831596148994861
31,1,6,1.7062727220601637
31,2,2,1.91777251646335
31,3,5,1.9284705468650272
31,4,4,1.5608260335698645
31,5,4,1.3357510791233032
31,6,5,4.878327325027176
31,7,5,5.575645197552268
31,8,2,1.429719885317986
31,9,3,5.284036731560025
32,0,3,-0.17214405214267137
32,1,5,2.6092305656737635
32,2,2,0.5204315233304193
32,3,3,-1.1463226037939667
32,4,1,-2.0207664702842942
32,5,4,0.6016746851756953
32,6,3,2.142407972688924
32,7,2,0.8347903976361725
32,8,3,2.3668638165749503
32,9,6,2.5381068366266333
33,0,1,-0.34216010149977105
33,1,4,-0.28573742161948407
33,2,1,1.3350174436734203
33,3,3,0.8826439779038702
33,4,3,-0.44150541212992656
33,5,1,-0.5187962106782067
33,6,2,-0.598244940550592
33,7,1,0.14956588926481357
33,8,3,-0.759497768598388
33,9,5,0.2976961940487609
34,0,2,0.1889211168000877
34,1,5,1.1844841502843078
34,2,0,-0.832262611907981
34,3,0,-0.19426676598531392
34,4,3,1.8116863594265653
34,5,3,-0.7168194720455449
34,6,0,-0.6533663493909678
34,7,4,0.4950162290131098
34,8,4,1.6097689927583325
34,9,3,4.828011308316663
35,0,3,0.6666775864270271
35,1,2,-0.7132905652078267
35,2,3,-0.6946757808578579
35,3,3,1.3002019444770851
35,4,6,-0.8011638301116201
35,5,4,-0.3082144881811516
35,6,4,-1.0383017429709458
35,7,5,-3.3572301585370123
35,8,2,-2.0948758428930994
35,9,4,-1.2435213300079784
36,0,2,-0.7602254629243943
36,1,5,1.0011830862146947
36,2,2,-0.8342203012393603
36,3,1,0.6604248047097379
36,4,2,-1.007867012209461
36,5,2,-0.8743982331443984
36,6,2,1.6146280073541206
36,7,5,0.01601559519518367
36,8,4,1.8424153984848257
36,9,5,2.7466471847303677
37,0,2,-1.4832180655151415
37,1,4,-2.518431457925143
37,2,2,0.3181092709929707
37,3,3,-0.1842943312805551
37,4,4,-2.616758658766122
37,5,1,-0.5764898999197088
37,6,4,-1.6771084510726344
37,7,4,-3.84487747396604
37,8,1,-2.5425359373249456
37,9,3,-0.06003582053435294
38,0,2,0.6532412198295702
38,1,2,0.5451738297903178
38,2,4,-0.14957508981664366
38,3,7,-0.43558215219518304
38,4,6,0.10034403526316488
38,5,4,-0.8220184711710063
38,6,3,-1.4737549477466623
38,7,4,0.2893148382535844
38,8,3,-0.6328070921342217
38,9,1,0.23890175524802745
39,0,3,-1.211292705260661
39,1,3,0.08075451749175946
39,2,3,1.3284826350610397
39,3,2,-0.5658151378803542
39,4,1,1.6703974139694453
39,5,3,-0.8160651093787085
39,6,2,-0.8499042030375469
39,7,2,-1.4947060253047706
39,8,1,-1.953524540364675
39,9,4,0.03448692979762967
40,0,3,-1.1343931528453457
40,1,4,0.10979431721811565
40,2,1,0.6830029062034645
40,3,2,-0.34839507391372815
40,4,4,-0.24943243739584406
40,5,2,0.5418102514647375
40,6,0,0.06677245193242175
40,7,3,1.4881116749263914
40,8,5,-0.21147502024417228
40,9,4,-0.77898786452733
41,0,3,0.6713550888216685
41,1,2,0.17354386815190725
41,2,4,2.4693551592795404
41,3,3,-0.63237953393883
41,4,2,-0.7880418386200383
41,5,2,-0.17798532841150472
41,6,2,1.8590653263854615
41,7,2,-2.1906177534210625
41,8,4,2.2052213296576264
41,9,4,2.88286115108632
42,0,5,-0.608708753024264
42,1,3,1.3035404010128961
42,2,3,-0.18452706251611217
42,3,0,-1.2093408044331746
42,4,5,0.18170636067639134
42,5,2,-0.025656974393199222
42,6,2,-0.38904072418337554
42,7,2,1.3793720012106832
42,8,5,2.971990857553361
42,9,3,2.8145430269025606
43,0,4,1.8650119359945263
43,1,3,2.0856702922276313
43,2,0,-0.47755129429702314
43,3,3,0.2392719827200834
43,4,2,0.27503412848706954
43,5,3,2.1532200439961775
43,6,4,4.161272618897345
43,7,2,3.2719960589651933
43,8,1,0.5555695927865888
43,9,0,-0.7002139578608144
44,0,1,0.7732431874843749
44,1,2,0.5265911961765211
44,2,1,-1.0805133412602477
44,3,1,0.06583934934315161
44,4,4,0.3724378922596615
44,5,3,-1.5139414735955954
44,6,2,-1.549873192990162
44,7,1,-2.0241130013810995
44,8,2,-0.3713847825446531
44,9,3,-0.6264017645247537
45,0,2,0.8805541280274497
45,1,3,-0.7235130568330461
45,2,2,0.3570932328637392
45,3,1,-1.5262467191367186
45,4,2,-1.2978400530214647
45,5,3,2.061304415600744
45,6,4,-3.3330140649216817
45,7,3,-2.1504301592105395
45,8,3,2.34610801035036
45,9,3,-2.6278917397208374
46,0,3,-0.48145878712654944
46,1,2,-0.7783716362920485
46,2,0,-1.7765955022518718
46,3,2,-0.28102545924557615
46,4,3,0.3286222021233649
46,5,3,0.9304420939448507
46,6,1,0.7249693678195509
46,7,1,2.515857567612829
46,8,2,1.9508171386053752
46,9,3,2.331889723685214
47,0,3,-0.5207002787226966
47,1,1,-0.18237915504331254
47,2,2,-1.7378591445474456
47,3,3,1.2093390319008641
47,4,1,0.08847786748884182
47,5,2,-0.7031179818393618
47,6,1,-0.3324360323367011
47,7,2,2.4409223166811462
47,8,2,-1.1495358023571214
47,9,5,0.6614874945993368
48,0,3,-0.81644932239011
48,1,2,-0.5418002619937466
48,2,1,0.2669502144038885
48,3,1,-1.277727610848519
48,4,1,-1.2576253244874638
48,5,4,-2.8301812586282162
48,6,3,-0.6493806438580798
48,7,3,-2.592283547078644
48,8,2,-1.3609477078163412
48,9,4,-0.52786377087315
49,0,2,0.5116627097339187
49,1,2,-0.2750002288638743
49,2,4,0.6023676162064224
49,3,1,-0.8238970129115918
49,4,5,0.5620328659927294
49,5,2,0.737352225424825
49,6,6,1.3355523966729157
49,7,3,-0.4434455356819304
49,8,0,-1.1335805251208493
49,9,3,-0.33684664879384474
50,0,3,-1.9799309051659255
50,1,4,-2.625879076427926
50,2,2,-2.824511865625864
50,3,4,-0.9130889449932347
50,4,2,0.3054898663584359
50,5,5,-1.8377770625551197
50,6,1,-1.2269173916119767
50,7,5,-0.18386885670203376
50,8,3,0.08377083425121382
50,9,3,-1.2656626557769746
51,0,2,1.4770995963262823
51,1,1,0.302805010880403
51,2,1,-0.018670510870357968
51,3,3,0.00408906405323603
51,4,2,-2.37893526587822
51,5,3,-0.8933082046679791
51,6,1,-0.957070373180539
51,7,2,-2.61579194072787
51,8,0,-0.8119046156236801
51,9,1,0.6380425955727335
52,0,5,0.5014021128896037
52,1,2,-0.3912643202799922
52,2,2,-0.47045781950057497
52,3,3,0.501320472827542
52,4,2,-1.8016933119699305
52,5,3,0.13603899662455762
52,6,5,0.5884513643344563
52,7,4,-0.8238654511470624
52,8,3,1.4511042461951091
52,9,1,-0.8734310755135759
53,0,1,1.412702012196688
53,1,2,0.5806920180889534
53,2,4,1.4006097030438907
53,3,5,1.7279163975456653
53,4,2,1.287262030780417
53,5,3,-0.3719643819378302
53,6,1,-0.3561697814322947
53,7,2,-0.19775542147799796
53,8,3,-0.7723017950035704
53,9,1,2.796506538519984
54,0,1,0.061131789402527524
54,1,1,-0.6088337919436817
54,2,2,1.1664266471124447
54,3,4,-0.8520675330932884
54,4,2,-0.5208649284072111
54,5,1,-0.71011433910156
54,6,2,-1.724200516798699
54,7,3,-2.6070691275511857
54,8,2,-1.1024186043901565
54,9,2,-0.4411433732523164
55,0,2,-0.20993021191999078
55,1,1,-0.8690159529928916
55,2,3,-1.39769703450031
55,3,1,1.0811932891951113
55,4,3,0.9266873660161515
55,5,3,1.5504985974156185
55,6,3,0.6046903813010691
55,7,4,0.06910256090840322
55,8,1,-1.1742795656379856
55,9,1,0.7695754449053052
56,0,5,-1.1437332120832155
56,1,2,-0.13660760470723654
56,2,1,1.4298871749260504
56,3,1,-0.2875621937886354
56,4,2,-0.21635825921826957
56,5,4,-1.3668543194540166
56,6,3,-2.679965236739138
56,7,1,0.24551545290485768
56,8,0,-0.5618166991481275
56,9,3,-0.47676532277413675
57,0,1,0.3185348802460366
57,1,2,0.7876897824970371
57,2,3,-0.6056750561973537
57,3,2,-0.25338966302635363
57,4,1,0.49068144268594405
57,5,2,0.43716536610518353
57,6,2,-0.34805395008639434
57,7,4,-0.9344813944079118
57,8,1,-0.03180647235933218
57,9,4,-0.23392893345986807
58,0,3,-0.6265029098447946
58,1,2,-0.7303825720524943
58,2,3,-1.9893491590254928
58,3,3,-1.290129992222137
58,4,3,0.09751540501647366
58,5,3,-1.1977819911529033
58,6,2,0.12162357704915466
58,7,3,-0.5616488610266853
58,8,3,0.011573879983756558
58,9,5,-3.4417810836340617
59,0,6,-2.060110272675508
59,1,5,0.6612919279540036
59,2,3,-2.6597758433095193
59,3,4,0.17396407945884235
59,4,2,-0.395249440661909
59,5,3,-0.955868962603788
59,6,2,-1.8716016335941075
59,7,1,-1.87634502584794
59,8,5,-1.1818112126432494
59,9,3,-2.5482403195784293
60,0,4,-1.4385872378027282
60,1,2,0.13727942130585608
60,2,2,-1.4221359115842298
60,3,3,-0.5795783886444663
60,4,2,-1.5504234969201314
60,5,2,-0.43414044328624146
60,6,0,0.22188235835671838
60,7,2,-1.3445223535538227
60,8,4,-0.8280977442171603
60,9,3,-1.5300467067474692
61,0,3,1.9407219054054323
61,1,3,1.7034214696236882
61,2,2,1.9764298590079272
61,3,2,0.8443247423220458
61,4,0,-0.37454698145111337
61,5,4,1.2569726346059695
61,6,4,1.7291573759883374
61,7,3,1.9805157293877265
61,8,2,0.703953643063532
61,9,5,7.42070346455813
62,0,3,1.2284509291398917
62,1,1,-1.7325968458399128
62,2,5,-0.9135613577214117
62,3,3,-0.6107245567538604
62,4,2,-1.0043819972989012
62,5,2,1.1637375131063952
62,6,3,-0.07463251364470595
62,7,1,-0.2226155649945455
62,8,5,0.5020158880157506
62,9,3,0.1914080539943801
63,0,4,1.8311770312910953
63,1,2,0.9445144737959204
63,2,1,-0.07631194739215069
63,3,5,0.7084157406443672
63,4,3,-2.033003284004323
63,5,3,0.37661215951572274
63,6,3,-0.5293793710598078
63,7,3,0.8774763874424151
63,8,2,-0.8221882085004458
63,9,2,0.9544339562805323
64,0,5,0.29237507416216935
64,1,4,0.5515460099272735
64,2,5,1.1785034346782073
64,3,2,0.5558811569479036
64,4,4,1.0560448315508777
64,5,4,1.427115555735498
64,6,5,0.2880101672760268
64,7,5,1.3685519803744164
64,8,3,2.398928973543884
64,9,3,2.4036602807239067
65,0,5,0.41821698148197634
65,1,4,-0.6012579720873402
65,2,2,0.9831140282967471
65,3,1,0.8332547171146528
65,4,3,-0.6353581133999839
65,5,3,0.5903108080102067
65,6,5,-0.27635251673687605
65,7,3,-0.17580681626513414
65,8,1,0.6320180486182609
65,9,3,-0.05286666887179525
66,0,1,-1.142919182469119
66,1,4,-0.7117468601031467
66,2,1,0.49864098625152664
66,3,1,1.081953071405289
66,4,1,-0.38629196896377227
66,5,3,-0.5899354584968323
66,6,1,-2.2323741241688757
66,7,3,-0.7511331550651358
66,8,3,-2.6315288816382307
66,9,6,-2.197506671237892
67,0,1,0.7117113070391219
67,1,3,0.997710202360839
67,2,2,-0.2770446220020681
67,3,3,-1.3133427690291228
67,4,2,-1.1088764895232555
67,5,4,-0.07218284512335213
67,6,4,-0.7882703163949955
67,7,6,-0.2595488304672596
67,8,5,0.08000495315103073
67,9,4,-2.1412673341784307
68,0,2,-1.28058361644223
68,1,3,-1.5236682395798447
68,2,2,-0.5660209629535116
68,3,1,0.14991066738064346
68,4,3,-1.670826138224206
68,5,4,-1.098564103169285
68,6,3,-0.2883159901129478
68,7,2,1.4812104519482148
68,8,2,1.7740166293067265
68,9,2,-3.0466558317253067
69,0,2,-1.1208164488190773
69,1,4,1.93707545944736
69,2,3,0.8321668567338361
69,3,1,1.585435813042983
69,4,1,-0.09781112725595602
69,5,1,-1.0437686819357455
69,6,2,1.8102453925545938
69,7,3,0.261552392927028
69,8,2,0.09866127520270443
69,9,3,1.3367410325666054
70,0,5,-0.42940562868619137
70,1,3,1.4599504167207402
70,2,2,-1.4773265915185696
70,3,1,0.4632772017534095
70,4,2,0.54315608434326
70,5,3,-2.357146172275257
70,6,3,-1.8974628878755255
70,7,3,-0.7561240175714616
70,8,4,-2.59397909226832
70,9,2,-0.6894957706153153
71,0,2,-0.41220103856182777
71,1,3,0.01341222624757138
71,2,3,-0.7834393131079963
71,3,3,-0.018844838861341473
71,4,3,-0.5568028916397532
71,5,1,1.0461507185925105
71,6,2,-1.4111186747693725
71,7,4,-0.9587095351601576
71,8,2,-0.474965650302822
71,9,3,-3.676377091127015
72,0,2,1.2183820371620278
72,1,1,0.025661805547972386
72,2,2,0.6223534321148071
72,3,1,-0.5797263604742945
72,4,3,0.05547292583466289
72,5,5,-0.32061647876670785
72,6,3,0.379681206698629
72,7,2,-0.429675387954228
72,8,3,0.2772448992720021
72,9,4,2.3182540116904606
73,0,3,0.8130707210243535
73,1,2,-0.7010148091968696
73,2,0,0.31190459530247444
73,3,3,-2.281937115591729
73,4,3,0.8309271048805698
73,5,5,-1.5915693002199047
73,6,4,-2.408584016864012
73,7,3,-1.7839479831794505
73,8,2,-0.8554431847475802
73,9,1,1.002181963400513
74,0,3,-0.10152084838746467
74,1,4,-1.5009844855394854
74,2,3,1.7337412748368979
74,3,2,-1.05105395320138
74,4,1,-1.3816425803498187
74,5,3,-0.4508614747619916
74,6,3,-0.8385631673331776
74,7,6,-1.2331464492044304
74,8,4,-1.1380654993815666
74,9,3,-2.0384822928963375
75,0,3,-1.1967432748711457
75,1,1,-0.4594064900127901
75,2,2,-0.5476106043408401
75,3,4,-0.6118250776318368
75,4,3,-0.40988390131771735
75,5,5,0.30859511158007324
75,6,5,0.8949247620026837
75,7,3,0.2675009187049266
75,8,3,0.5756919223636201
75,9,3,0.03145980011563407
76,0,4,-0.5322253516086662
76,1,2,1.0712199094368922
76,2,4,1.4146055024983286
76,3,4,0.81203632391358
76,4,3,0.5773703694138389
76,5,5,0.11533271634630149
76,6,2,-0.9583430313157267
76,7,3,1.4092494787030923
76,8,3,0.027207568156380035
76,9,4,1.7210753842343618
77,0,3,-0.40314315395011147
77,1,6,1.2460443961523089
77,2,2,0.5613707860705704
77,3,5,0.6283511725128195
77,4,3,-1.117469887884805
77,5,6,-0.3668501944598075
77,6,3,1.4895714581665382
77,7,2,-1.2730574327079986
77,8,5,-0.4493136408580375
77,9,3,1.608937833042369
78,0,5,0.5256031947137565
78,1,3,-2.1744873213499805
78,2,3,0.4187072288244434
78,3,5,0.8612879133359245
78,4,3,-1.4921858857875276
78,5,4,-0.6680348429250511
78,6,4,0.03377028740086796
78,7,5,2.2598625038387796
78,8,3,0.5059659389658674
78,9,3,-0.9547154662028001
79,0,1,0.5564964029850022
79,1,2,1.6108338423026247
79,2,3,1.6723497357868382
79,3,6,1.7528577342449354
79,4,4,2.2755423583438277
79,5,2,1.0626578958481414
79,6,0,-0.07428533470384857
79,7,5,3.387182462306804
79,8,2,1.3691752186244501
79,9,1,1.3045197997667892
80,0,5,-1.9859651990034477
80,1,2,-1.4495959348006
80,2,2,-2.160621283165937
80,3,3,-1.9899165199892208
80,4,4,-0.9220320713418011
80,5,3,-4.140011699504778
80,6,0,0.6280133644717165
80,7,2,-4.0273256037091505
80,8,1,-0.07125663681425384
80,9,0,0.25064275135952885
81,0,4,0.6955052088991116
81,1,4,1.535702793715257
81,2,5,0.17160729137628508
81,3,3,-0.21946714137998993
81,4,2,-1.4312956820197529
81,5,4,-0.41413121873969866
81,6,4,-0.11430909581010842
81,7,6,0.07419435565984844
81,8,1,0.017915580782090074
81,9,3,1.303879958791034
82,0,2,0.04409675883381022
82,1,3,1.5743565230464514
82,2,5,3.090317871504864
82,3,6,2.3337530079134146
82,4,5,0.7735821125854794
82,5,5,4.921517059460414
82,6,4,11.341843077674628
82,7,2,1.7257730564465927
82,8,3,2.7555226985085683
82,9,3,4.687241240495188
83,0,3,1.0370427852938064
83,1,4,3.12778298073212
83,2,2,2.188234825411587
83,3,1,3.217121076636938
83,4,2,-0.7984854750918792
83,5,1,-1.747206985657598
83,6,2,-1.8679389135192792
83,7,2,0.6771079924315304
83,8,2,0.6058665686292142
83,9,1,-3.1202233157584454
84,0,4,-0.9206559634517859
84,1,4,-1.6842465625881244
84,2,2,-0.48095258380674094
84,3,4,-1.3889498091489587
84,4,0,0.5126783890315032
84,5,4,-2.4543238629616746
84,6,1,-0.002313339677119733
84,7,3,-2.4613002240646007
84,8,4,-3.520189848639876
84,9,0,2.753146561177839
85,0,2,0.34220008902984844
85,1,1,0.8704334286434492
85,2,3,-0.2989034704106617
85,3,0,-0.5517213607321954
85,4,2,0.6333206464102394
85,5,1,0.9132335108117675
85,6,1,4.075265897643962
85,7,3,-1.723679980303377
85,8,3,-0.46442896247063614
85,9,2,0.10556126328972794
86,0,4,0.7076350081915896
86,1,3,1.3573051995781844
86,2,1,-1.3838721338011664
86,3,2,1.6368090621085447
86,4,3,2.0946749762264627
86,5,3,0.827677968150268
86,6,2,1.8952739672395698
86,7,1,1.6254533356836633
86,8,1,1.4303616630129365
86,9,2,2.906314730396217
87,0,2,-0.004296245310516061
87,1,3,2.263713332648714
87,2,0,-1.1844148873874885
87,3,1,0.004933869138889366
87,4,3,-0.8528215814924006
87,5,2,1.1200860347659491
87,6,1,0.005748554413353438
87,7,1,1.5959113721136038
87,8,1,1.1333296853647783
87,9,0,0.565390628557221
88,0,3,1.0485523431106107
88,1,3,2.251471158206894
88,2,3,-0.9753474159889495
88,3,3,0.9696732882416448
88,4,3,1.836443084879212
88,5,1,-0.4010403811004636
88,6,3,-0.8064165354325044
88,7,3,0.5027898117196443
88,8,0,1.533164062878795
88,9,2,1.065442914966728
89,0,3,-0.52704971706804
89,1,3,-0.26391328173728995
89,2,1,1.7922265335018126
89,3,1,0.9233278211314496
89,4,1,-0.4421404053554355
89,5,3,-0.7706611312982675
89,6,2,-0.31001402962725433
89,7,2,0.6657832338797524
89,8,2,-0.7274410366795645
89,9,2,-1.4824107719565207
90,0,4,-0.7338670842469026
90,1,3,1.4546737054589076
90,2,0,-1.3462293978529327
90,3,2,-1.016705134051386
90,4,5,0.7409653578312314
90,5,1,-1.7811862579347975
90,6,3,-0.023783872023828978
90,7,3,0.5612647314151584
90,8,2,0.8386301790539169
90,9,3,-0.04793179397593675
